#separator:tab
#html:true
#tags column:7
Achille Talon 	BD et leurs créateurs 	Greg Un homme rondelet, son voisin Hilarion Lefuneste, sa fiancée Virgule de Guillemets 				
Les 12 coups de midi 	Programmes diffusés sur TF1 	Quatre candidats s'affrontent dans des quiz. Le vainqueur peut tenter le coup de maître puis l'étoile mystérieuse. Jean-Luc Reichmann 				
Ninja Warrior : Le Parcours des héros 	Programmes diffusés sur TF1 	Le but est de franchir des obstacles sans tomber dans l'eau, afin d'enclencher un buzzer situé au bout du parcours, et si possible en un minimum de temps. Denis Brogniart, Iris Mittenaere, Christophe Beaugrand 				
Petits Plats en équilibre 	Programmes diffusés sur TF1 	Lors de chaque émission (qui dure deux minutes), l'animateur présente un plat de saison et en explique sa préparation. Laurent Mariotte 				
Sept à huit 	Programmes diffusés sur TF1 	"L'émission propose quatre à cinq sujets et reportages de 10 minutes sur l’actualité du moment et se termine par ""Le portrait de la semaine"". Harry Roselmack "				
Téléfoot 	Programmes diffusés sur TF1 	L'émission revient sur le meilleur du football européen et les performances remarquables de la semaine. Grégoire Margotton 				
Téléshopping 	Programmes diffusés sur TF1 	Les démonstrations des objets en vente sont présentées par les animateurs mais aussi par des petits clips de démonstration. Marie-Ange Nardi et Alexandre Devoise 				
The Voice, la plus belle voix 	Programmes diffusés sur TF1 	Télé-crochet musical où le jury doit au départ juger les candidats uniquement en les écoutant. Nikos Aliagas 				
Vendredi, tout est permis avec Arthur 	Programmes diffusés sur TF1 	"Plusieurs personnalités se livrent à une multitudes d'épreuves divertissantes comme, par exemple, ""Le décor penché"". Arthur "				
Affaire conclue 	Programmes diffusés sur France 2 	Des particuliers essaient de vendre un objet personnel à des acheteurs professionnels. Sophie Davant 				
Ça commence aujourd'hui 	Programmes diffusés sur France 2 	La présentatrice reçoit différents invités qui souhaitent partager leur histoire sur un thème spécifique. Ils évoquent leur expérience et l'enrichissent d'échanges avec d'autres témoins. Faustine Bollaert 				
Envoyé spécial 	Programmes diffusés sur France 2 	Magazine d'enquêtes et de reportages diffusé le jeudi soir en prime time. Elise Lucet 				
Fort Boyard 	Programmes diffusés sur France 2 	Jeu télévisé dans lequel une équipe de candidats réalise diverses épreuves physiques et intellectuelles afin de gagner de l'argent pour une association. Olivier Minne 				
La Maison des Maternelles 	Programmes diffusés sur France 2 	L'émission propose des conseils et des partages d'expérience aux parents dans l'éducation de leurs enfants, ainsi que parfois sur la vie de couple. Agathe Lecaron 				
Le Jour du Seigneur 	Programmes diffusés sur France 2 	Programme de télévision catholique , plus ancienne émission encore diffusée de la télévision française. David Milliat 				
Les Enfants de la télé 	Programmes diffusés sur France 2 	"On présente aux invités des ""casseroles"", des images anciennes d'émissions télévisées souvent ridicules, mais drôles les concernant. Laurent Ruquier "				
N'oubliez pas les paroles ! 	Programmes diffusés sur France 2 	Un candidat chante une partie d'une chanson francophone en lisant les paroles. Lorsque l'accompagnement musical et l'affichage du texte s'arrêtent, il doit continuer à chanter a cappella et retrouver un certain nombre de mots. Nagui 				
Passage des arts 	Programmes diffusés sur France 2 	L'émission propose divers programmes dédiés à l'univers du spectacle vivant et de l'art. Claire Chazal 				
Quelle époque ! 	Programmes diffusés sur France 2 	Talk-show diffusé le samedi en deuxième partie de soirée. Léa Salamé 				
Télématin 	Programmes diffusés sur France 2 	Emission diffusée de 6h30 à 9h proposant des journaux et des rubriques sur la culture et la vie quotidienne. Thomas Sotto et Julia Vignali , Damien Thévenot et Maya Lauqué 				
Tout le monde a son mot à dire 	Programmes diffusés sur France 2 	Aidés de personnalités, deux candidats se prêtent à des questions portant sur la langue française et la culture générale. Olivier Minne et Sidonie Bonnec 				
Tout le monde veut prendre sa place 	Programmes diffusés sur France 2 	Jeu durant lequel 6 candidats s'affrontent dans des quiz et le vainqueur affronte le champion en titre. Laurence Boccolini 				
Cinéma de minuit 	Programmes diffusés sur France 3 	"Patrick Brion Émission consacrée au cinéma dit ""classique"". "				
Des racines et des ailes 	Programmes diffusés sur France 3 	Carole Gaessler Magazine de reportages et de rencontres créé par Patrick de Carolis et Patrick Charles. 				leech
Faut pas rêver 	Programmes diffusés sur France 3 	Philippe Gougler et Carolina De Salvo Magazine de reportages créé en 1990 par Georges Pernoud qui propose aux téléspectateurs de voyager en France et dans le monde. 				
Les Carnets de Julie 	Programmes diffusés sur France 3 	Julie Andrieu Découverte d'un terroir français, à la rencontre de cuisiniers amateurs, de recettes gastronomiques méconnues mais représentatives d'une région. 				
Météo à la carte 	Programmes diffusés sur France 3 	Laurent Romejko et Marine Vignes L'émission traite de tout ce qui est influencé par le climat (gastronomie, curiosités de villages français...) et elle se termine par un bulletin météo. 				
Questions pour un champion 	Programmes diffusés sur France 3 	Samuel Etienne Jeu durant lequel 4 candidats s'affrontent sur des questions de culture générale, d'abord au 9 points gagnants, puis au 4 à la suite et enfin au face-à-face. 				
Secrets d'histoire 	Programmes diffusés sur France 3 	Stéphane Bern Programme narrant la vie de grands personnages de l’Histoire, au travers de visites des lieux où ils ont vécu, de scènes de reconstitutions, d’interviews d’historiens et d'extraits de films. 				
Slam 	Programmes diffusés sur France 3 	Cyril Féraud Jeu durant lequel 3 candidats trouvent des lettres pour remplir une grille de mots croisés. 				
Stade 2 	Programmes diffusés sur France 3 	Matthieu Lartot Emission sportive revenant sur les résultats récents et comprenant également des reportages et des interviews de personnalités. 				
Thalassa 	Programmes diffusés sur France 3 	Sabine Quindou Magazine dont les sujets sont centrés sur la mer et son environnement, d'un point de vue écologique, sportif, humain et historique. 				
Tout le sport 	Programmes diffusés sur France 3 	Fabien Lévêque (semaine), Cécile Grès, Marie Mamère et Claire Vocquier-Ficot (en alternance le week-end) Emission consacrée à l'actualité sportive quotidienne. 				
C à vous 	Programmes diffusés sur France 5 	Anne-Élisabeth Lemoine Les invités et les animateurs échangent autour d'une table tandis qu'un chef prépare un repas qu'ils dégustent ensuite. 				
C ce soir 	Programmes diffusés sur France 5 	Karim Rissouli, Camille Diao, Laure Adler et Thomas Snégaroff Programme consacré au débat d'idées,aux sujets de société et à la politique. 				
C dans l'air 	Programmes diffusés sur France 5 	Caroline Roux et Axel de Tarlé L'émission traite chaque soir de semaine et pendant 65 minutes un thème précis de l'actualité politique, sociale, économique ou culturelle. 				
Échappées belles 	Programmes diffusés sur France 5 	Sophie Jovillard, Jérôme Pitorin, Ismaël Khelifa, Tiga Emission centrée sur le voyage et la découverte qui présente chaque semaine une nouvelle destination. 				
La Grande Librairie 	Programmes diffusés sur France 5 	Augustin Trapenard Emission traitant de l'actualité littéraire. 				
Le Magazine de la santé 	Programmes diffusés sur France 5 	Marina Carrère d'Encausse Emission consacrée à la médecine abordant une grande diversité de sujets avec un ton décontracté. 				
Nus et culottés 	Programmes diffusés sur France 5 	"Nans Thomassey et Guillaume Mouton Grâce au troc, à des services rendus et à la générosité des personnes rencontrées, les deux ""présentateurs"" vont trouver vêtements, nourriture, logement et aide pour se déplacer. "				
Silence, ça pousse ! 	Programmes diffusés sur France 5 	Carole Tolila et Stéphane Marie Magazine de 50 minutes consacré au jardinage et à la nature. 				
66 minutes 	Programmes diffusés sur M6 	Xavier de Moulins Emission faisant le tour de l'actualité en traitant de faits divers, d'actualité internationale et politique, des coulisses du show-biz, etc. 				
Capital 	Programmes diffusés sur M6 	Julien Courbet Emission consacrée à des thèmes économiques traités de manière grand public. 				
Cauchemar en cuisine 	Programmes diffusés sur M6 	Philippe Etchebest Dans chaque épisode, le présentateur vedette tente de venir en aide à des restaurateurs en difficulté auxquels il tente d'éviter la banqueroute. 				
E=M6 	Programmes diffusés sur M6 	Mac Lesggy A l'origine scientifique, l'émission s'est peu à peu tournée vers l'explication de l'environnement quotidien des Français. 				
Enquête exclusive 	Programmes diffusés sur M6 	Bernard de La Villardière Emission de reportage programmée en deuxième partie de soirée tous les dimanches. 				
La France a un incroyable talent 	Programmes diffusés sur M6 	Karine Le Marchand Le but de cette émission est de trouver l'artiste de l'année (chant, danse, spectacle, magie) à partir de prestations de candidats, jugées par un jury constitué de professionnels du spectacle. 				
L'amour est dans le pré 	Programmes diffusés sur M6 	Karine Le Marchand Emission qui consiste à faire se rencontrer des agriculteurs à la recherche d'un(e) conjoint(e) et des célibataires. 				
Les Reines du shopping 	Programmes diffusés sur M6 	Cristina Córdula Emission mettant en compétition cinq femmes disposant d'un temps limité pour se procurer une tenue complète et effectuer leur mise en beauté. 				
Maison à vendre 	Programmes diffusés sur M6 	Stéphane Plaza Des propriétaires vendent leur bien en le rendant plus attractif par le biais du home staging. 				
Pékin Express 	Programmes diffusés sur M6 	Stéphane Rotenberg Par équipe de deux, les candidats s'affrontent lors d'une course de 10 000 kilomètres. Ils ne disposent pour tout budget que d'un seul euro par jour et par personne. 				
Top Chef 	Programmes diffusés sur M6 	Stéphane Rotenberg Concours entre plusieurs cuisiniers professionnels qui s'affrontent durant des épreuves culinaires et gastronomiques, où ils sont jugés par un jury souvent constitué de 4 chefs. 				
Turbo 	Programmes diffusés sur M6 	Dominique Chapatte Emission centrée sur le monde de l'automobile. 				
Zone interdite 	Programmes diffusés sur M6 	Ophélie Meunier Chaque numéro est constitué de plusieurs reportages d'investigation. Emission diffusée en alternance avec Capital le dimanche soir en prime time. 				
Gaston Lagaffe 	Séries de bandes dessinées  	Les mésaventures d'un garçon de bureau particulièrement inventif et maladroit André Franquin et Yvan Delporte 				
Michel Vaillant 	Séries de bandes dessinées  	Aventures d'un champion automobile Jean Graton 				
Tanguy et Laverdure 	Séries de bandes dessinées  	Les aventures de deux pilotes de la chasse française Jean-Michel Charlier et Albert Uderzo 				
Achille Talon 	Séries de bandes dessinées  	Les mésaventures d'un homme rondelet souvent embêté par son voisin. Auteur: Greg 				
Chevalier Ardent 	Séries de bandes dessinées  	Aventures médiévales d'un jeune chevalier courageux et insolent François Craenhals 				
Les Tuniques Bleues 	Séries de bandes dessinées  	Mésaventures d'un sergent et d'un caporal de cavalerie nordistes Raoul Cauvin et Lambil 				
Les Aventures de Tintin 	Séries de bandes dessinées  	Aventures d'un jeune reporter et de son inséparable chien Hergé 				
Ric Hochet 	Séries de bandes dessinées  	Enquêtes policières d'un journaliste parisien particulièrement futé Tibet et André-Paul Duchâteau 				
Alix 	Séries de bandes dessinées  	Aventures antiques d'un jeune Gallo-Romain, neveu d'adoption de Jules César Jacques Martin 				
Thorgal 	Séries de bandes dessinées  	On suit les aventures d'un Viking descendant du peuple des étoiles. Van Hamme et Rosinski 				
XIII 	Séries de bandes dessinées  	Van Hamme et Vance On suit les aventures d'un amnésique dans un contexte d'assassinat du président des États-Unis et de complot contre la démocratie américaine. 				
Bob et Bobette 	Séries de bandes dessinées  	Willy Vandersteen Les aventures d'un garçon et d'une fille belges, entourés par leur tante Sidonie, Lambique et du surmusclé Jérôme. 				
La Patrouille des Castors 	Séries de bandes dessinées  	Mitacq et Jean-Michel Charlier Les aventures de cinq scouts : Poulain, Faucon, Chat, Mouche et le gourmand Tapir. 				
Blake et Mortimer 	Séries de bandes dessinées  	Edgar P. Jacobs Deux Anglais, un agent des services secrets et un scientifique, sont confrontés aux sombres agissements du machiavélique colonel Olrik. 				
Buck Danny 	Séries de bandes dessinées  	Victor Hubinon et Jean-Michel Charlier Les aventures d'un pilote de chasse américain et de ses deux acolytes Sonny Tuckson et Jerry Tumbler depuis la fin de la Deuxième Guerre mondiale à nos jours. 				
Lucky Luke 	Séries de bandes dessinées  	Morris Les aventures d'un cow-boy solitaire qui tire plus vite que son ombre. 				
Les Petits Hommes 	Séries de bandes dessinées  	"Pierre Seron, Albert Desprechins et Mittéï Un fragment de comète rétrécit la population d'une bourgade. Les ""victimes"" doivent apprendre à s'organiser et vivre en marge des ""Grands"". "				
Spirou et Fantasio 	Séries de bandes dessinées  	Rob-Vel, Jijé, Franquin... Les aventures en tous genres d'un journaliste et d'un groom, accompagnés de leur écureuil Spip. 				
Astérix / Astérix le Gaulois 	Séries de bandes dessinées  	Albert Uderzo et René Goscinny Les tribulations d'un guerrier gaulois et de son inséparable ami livreur de menhirs. 				
Tif et Tondu 	Séries de bandes dessinées  	Fernand Dineur et Maurice Rosy Les enquêtes policières de deux détectives aux systèmes pileux opposés, souvent confrontés au méchant M. Choc. 				
La Charge fantastique 	Classiques du western 	Film biographique romancé de la vie du général Custer qui mourut massacré par les Sioux avec tous ses hommes lors de la bataille de Little Big Horn. 	Errol Flynn, Olivia De Havilland Raoul Walsh 1941 			leech
Le train sifflera trois fois 	Classiques du western 	Un shérif démissionnaire apprend qu'un criminel libéré est de retour par le train de midi, pour se venger. Doit-il fuir ou affronter son destin ? 	Gary Cooper, Grace Kelly Fred Zinnemann 1952 			
Rio Bravo 	Classiques du western 	Le shérif John Chance arrête le frère de l'homme le plus puissant de la région. Face à ses hommes de main, il n'a pour seuls alliés que son adjoint ivrogne Dude et une joueuse de poker. 	John Wayne, Dean Martin, Angie Dickinson Howard Hawks 1959 			
Les Sept Mercenaires 	Classiques du western 	Le remake western des <i>Sept Samouraïs</i>. Des villageois rançonnés par des bandits mexicains demandent l'aide à sept as de la gâchette. 	Yul Brynner, Steve McQueen, Charles Bronson, Eli Wallach John Sturges 1960 			
L'Homme qui tua Liberty Valance 	Classiques du western 	Le grand sénateur Stoddard revient dans l'Ouest de sa jeunesse pour assister à l'enterrement d'un vieil ami. Il se souvient comment jadis ils se sont débarrassés d'un dangereux criminel... 	John Wayne, James Stewart, Lee Marvin John Ford 1962 			leech
