#separator:tab
#html:true
#tags column:7
Vercors 	Régions naturelles de France  	Dans l'est de la Drôme et le sud-ouest de l'Isère 	Ce plateau, culminant à 2341 mètres au Grand Veymont, est bordé d'impressionnantes falaises qui ont favorisé l'implantation d'un maquis sous l'Occupation. 			
Arz 	Îles métropolitaines françaises de l'océan Atlantique 	La deuxième plus grande île du golfe du Morbihan Morbihan 				
Gavrinis 	Îles métropolitaines françaises de l'océan Atlantique 	Îlot du golfe du Morbihan connu pour son cairn (monument mégalithique) Morbihan 				
Noirmoutier 	Îles métropolitaines françaises de l'océan Atlantique 	Reliée au continent par un pont depuis 1971, ou à marée basse par le passage du Gois Vendée 				
Yeu 	Îles métropolitaines françaises de l'océan Atlantique 	Accessible depuis le port de Fromentine, habitée par les Islais ou les Ogiens , le maréchal Pétain y mourut en détention Vendée 				
Ré 	Îles métropolitaines françaises de l'océan Atlantique 	"Reliée à La Rochelle par un pont depuis 1988 , surnommée ""la blanche"" Charente-Maritime "				
Aix 	Îles métropolitaines françaises de l'océan Atlantique 	Située en face de Fouras, dernière terre foulée par Napoléon avant son exil à Sainte-Hélène Charente-Maritime 				
Oléron 	Îles métropolitaines françaises de l'océan Atlantique 	"Plus grande île métropolitaine française après la Corse, reliée au continent par un pont depuis 1966 , surnommée ""la lumineuse"" Charente-Maritime "				
Céphalonie 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/208/208722621286.jpeg>	A l'ouest de Patras, c'est la plus grande et plus montagneuse des îles Ioniennes. Elle offre aux visiteurs des contrastes de paysages saisissants. En 1953, elle fut presque complètement détruite par un terrible tremblement de terre. Mer Ionienne Argostoli Îles Ioniennes 			
Chios 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/023/023493092212.jpeg>	Île se situant à 8 kilomètres des côtes turques, en 1822 elle fut le cadre du massacre de la population pendant la guerre d'indépendance grecque. Selon la tradition, elle aurait vu naître Homère. Mer Égée Chios Égée-Septentrionale 			
Corfou 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/649/649967272312.jpeg>	Île grecque la plus au nord de la mer Ionienne, non loin des côtes albanaises, selon la mythologie elle aurait été habitée par les Phéaciens de l'Odyssée. L'impératrice			
Crète 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/298/298875752310.jpeg>	Dans la mythologie, Zeus y naquit et y engendra Minos. Ce dernier y fit construire par Dédale le Labyrinthe enfermant le Minotaure, qui sera ensuite tué par Thésée. Mer Méditerranée et mer Égée Héraklion Crète 			
Cythère 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/294/294116852093.jpeg>	Île faisant partie de l'Heptanèse, située entre le Péloponnèse et la Crète, la majeure partie de sa population a émigré au fil des ans en Australie. Elle fut le sujet de deux célèbres tableaux de Watteau. Mer Méditerranée et mer Égée Cythère Attique 			
Délos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/241/241794120304.jpeg>	Petite île des Cyclades, on y accède à partir de Mykonos. Selon la mythologie, Apollon et Artémis y naquirent. Pendant l'Antiquité, elle abritait un sanctuaire sacré et on ne			
Ithaque 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/966/966696490962.jpeg>	Petite île peu touristique de la mer Ionienne, très proche de Céphalonie. Selon l'Odyssée, Pénélope y faisait de la broderie tout en attendant son roi de mari, un certain Ulysse. Mer Ionienne Vathý Îles Ioniennes 			
Lesbos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/012/012755239672.jpeg>	Troisième île grecque par sa superficie, percée de deux vastes golfes, son ouzo est considéré parmi les meilleurs de Grèce. Durant l'Antiquité y naquit et vécut la célèbre poétesse Sappho. Mer Égée Mytilène Égée-Septentrionale 			
Milos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/337/337188352829.jpeg>	Île volcanique, ce qui lui donne sa forme et son originalité, elle est située au sud de l'île de Sifnos dans les Cyclades. Elle est surtout connue chez nous grâce à une célèbre sculpture actuellement conservée au musée du Louvre. Mer Égée Pláka Cyclades 			
Mykonos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/325/325404516199.jpeg>	Située au nord des Cyclades, à l'est des îles de Tinos et Syros, elle fut autrefois peut-être la plus typique des îles grecques. Elle est aujourd'hui un des hauts lieux de rendez-vous de la jet-set internationale et de la communauté homosexuelle. Mer Égée Chora Cyclades 			
Naxos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/959/959103106509.jpeg>	Plus grande île des Cyclades, située à l'ouest de l'île d'Amorgos, à mi-chemin entre la Turquie et la Grèce. Selon la mythologie, Ariane y fut abandonnée par Thésée et recueillie par Dionysos. On y cultive une pomme de terre IGP. Mer Égée Náxos Cyclades 			
Paros 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/745/745134563800.jpeg>	Troisième plus grande île des Cyclades, elle en est située approximativement au centre, ce qui en fait le principal carrefour maritime. Elle doit sa réputation à son marbre blanc qui servit à la sculpture de célèbres chefs-d'œuvre de l'Antiquité. Mer Égée Parikiá Cyclades 			
Patmos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/925/925933019244.jpeg>	"Île du Dodécanèse, classée monument historique depuis 1946 et proclamée ""île sacrée"" par le Parlement grec en 1981, elle est la destination de nombreux pèlerinages. C'est dans une de ses grottes que fut rédigée l'Apocalypse de Jean. Mer Égée Skala Dodécanèse "			
Rhodes 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/734/734521763616.jpeg>	Plus grande île du Dodécanèse, sa capitale garde le souvenir de la présence des chevaliers de l'ordre de Saint-Jean de Jérusalem.  Mer Méditerranée et mer Égée Dodécanèse 			
Salamine 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/871/871906767670.jpeg>	Île de l'Attique située dans le golfe Saronique à une quinzaine de kilomètres à l'ouest d'Athènes. Patrie d'Euripide, elle est surtout connue pour une bataille navale remportée en 480 av. J.-C. par les Grecs sur les Perses lors des guerres médiques. Mer Egée Salamine Îles Saroniques 			
Samos 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/313/313209766732.jpeg>	Île montagneuse et accidentée de la mer Égée située à 1,2 km des côtes turques. Patrie de Pythagore et Épicure, la viticulture y est développée et son muscat est mondialement réputé. Mer Égée Vathy Égée-Septentrionale 			
Samothrace 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/696/696624015330.jpeg>	Petite île, relativement oubliée des touristes, située entre l'île turque d'Imbros et l'île de Thasos, au large d'Alexandroupolis. Elle est surtout connue pour une sculpture			
Santorin 	Îles grecques 	<img src=https://www.quizypedia.fr/site_media/images/201/201436857120.jpeg>	Île de la mer Égée qui fut victime vers 1550 av. J.-C. d'une des plus violentes éruptions volcaniques de l'histoire (à l'origine du mythe de l'Atlantide) qui lui donna sa forme en croissant, sa caldeira, sa longue falaise et ses plages de sable noir. Mer Égée Firá Cyclades 			
Saint-Pierre 	Îles françaises d'outre-mer : océan Atlantique 	En Amérique du Nord, près de Terre-Neuve 	La plus petite et la plus peuplée de l'archipel de Saint-Pierre-et-Miquelon (5 400 habitants). 			
Miquelon 	Îles françaises d'outre-mer : océan Atlantique 	En Amérique du Nord, près de Terre-Neuve 	La plus grande et la moins peuplée de l'archipel de Saint-Pierre-et-Miquelon (600 habitants), elle abrite la presqu'île de Langlade. 			
Saint-Martin 	Îles françaises d'outre-mer : océan Atlantique 	Dans le nord des Petites Antilles 	Partie française d'une île partagée avec les Pays-Bas (36 000 habitants), dont le chef-lieu est Marigot. 			
Saint-Barthélemy 	Îles françaises d'outre-mer : océan Atlantique 	Dans le nord des Petites Antilles 	Collectivité d'outre-mer dont le chef-lieu est Gustavia, connue pour son tourisme de luxe (9 000 habitants). 			
Grande-Terre 	Îles françaises d'outre-mer : océan Atlantique 	Guadeloupe (Petites Antilles) 	La moins montagneuse des deux îles principales de la Guadeloupe (200 000 habitants), Pointe-à-Pitre et Les Abymes sont ses villes principales. 			
Basse-Terre 	Îles françaises d'outre-mer : océan Atlantique 	Guadeloupe (Petites Antilles) 	La plus montagneuse des deux îles principales de la Guadeloupe (190 000 habitants), elle abrite le volcan de la Soufrière et une ville homonyme. 			
Marie-Galante 	Îles françaises d'outre-mer : océan Atlantique 	Guadeloupe (Petites Antilles) 	Île du sud-est de la Guadeloupe (12 000 habitants), elle est associée à Belle-Île-en-Mer dans une chanson de Laurent Voulzy. 			
La Désirade 	Îles françaises d'outre-mer : océan Atlantique 	Guadeloupe (Petites Antilles) 	Île de forme allongée située à l'est de la Guadeloupe (1500 habitants). 			
Les Saintes 	Îles françaises d'outre-mer : océan Atlantique 	Guadeloupe (Petites Antilles) 	Petit archipel du sud de la Guadeloupe dont les deux principales îles sont Terre-de-Haut et Terre-de-Bas (3 000 habitants). 			
Martinique 	Îles françaises d'outre-mer : océan Atlantique 	Dans les Petites Antilles, entre la Dominique et Sainte-Lucie 	DROM dont le chef-lieu est Fort-de-France et dont le point culminant est la montagne Pelée (390 000 habitants). 			
Îles du Salut 	Îles françaises d'outre-mer : océan Atlantique 	Au large de la Guyane 	Archipel de trois îles inhabitées : l'île Royale, l'île Saint-Joseph et l'île du Diable qui fut le lieu de détention du capitaine Dreyfus. 			
Mayotte 	Îles françaises d'outre-mer : océan Indien 	Au nord-ouest de Madagascar, dans l'archipel des Comores 	Entourée par un grand lagon, 101e département français depuis 2011. 			
La Réunion 	Îles françaises d'outre-mer : océan Indien 	À l'est de Madagascar, dans l'archipel des Mascareignes 	Inhabitée avant sa découverte par les Européens, c'est aujourd'hui le DROM le plus peuplé et son point culminant est le piton des Neiges (3 071 m). 			
Crozet 	Îles françaises d'outre-mer : océan Indien 	Extrême sud de l'océan Indien 	Archipel des TAAF habité par une trentaine de scientifiques, comprenant notamment l'île de la Possession, l'île aux Cochons et la mal nommée île des Pingouins. 			
Kerguelen 	Îles françaises d'outre-mer : océan Indien 	Extrême sud de l'océan Indien 	Anciennement appelé îles de la Désolation, cet archipel des TAAF abrite le plus grand glacier français (le glacier Cook) et est habité par une cinquantaine de scientifiques à la station de Port-aux-Français. 			
Saint-Paul 	Îles françaises d'outre-mer : océan Indien 	Extrême sud de l'océan Indien 	îlot inhabité qui forme un district des TAAF avec l'île Amsterdam. 			
Bassas da India 	Îles françaises d'outre-mer : océan Indien 	Dans le canal du Mozambique (entre Madagascar et le continent africain) 	Minuscule atoll rattaché aux îles Éparses, quasi submergé à marée haute. 			
Europa 	Îles françaises d'outre-mer : océan Indien 	Dans le canal du Mozambique (entre Madagascar et le continent africain) 	La plus grande des îles Éparses, inhabitée malgré plusieurs tentatives de peuplement. 			
Juan de Nova 	Îles françaises d'outre-mer : océan Indien 	Dans le canal du Mozambique (entre Madagascar et le continent africain) 	Petite île inhabitée, rattachée aux îles Éparses et portant le nom du marin portugais qui l'a découverte. 			
Glorieuses 	Îles françaises d'outre-mer : océan Indien 	Au nord de Madagascar 	Archipel inhabité des îles Éparses, constitué de deux îles sablonneuses. 			
Tromelin 	Îles françaises d'outre-mer : océan Indien 	À l'est de Madagascar et au nord de La Réunion 	"Îlot des îles Éparses, habité uniquement entre 1761 et 1776 par les naufragés ""oubliés"" de la frégate l'Utile. "			
Clipperton 	Îles françaises d'outre-mer : océan Pacifique 	A 1 300 km au sud-ouest des côtes mexicaines 	Atoll inhabité également connu sous le nom d'île de la Passion, une centaine d'habitants mexicains y ont été oubliés après la Révolution mexicaine. 			
Nouvelle-Calédonie 	Îles françaises d'outre-mer : océan Pacifique 	En Mélanésie (1 500 km à l'est de l'Australie) 	Peuplée notamment par les Kanaks, cette île de 270 000 habitants et dont la capitale est Nouméa compte le nickel parmi ses principales ressources. 			
Îles Loyauté 	Îles françaises d'outre-mer : océan Pacifique 	En Mélanésie (1 500 km à l'est de l'Australie) 	Archipel rattaché à la Nouvelle-Calédonie comprenant les îles Maré, Tiga, Lifou et Ouvéa. 			
Wallis-et-Futuna 	Îles françaises d'outre-mer : océan Pacifique 	Entre les îles Fidji et les îles Samoa, dans la partie occidentale de la Polynésie 	Composé de trois îles, cet archipel dont la capitale est Mata-Utu est notamment dirigé par trois rois. 			
Îles de la Société 	Îles françaises d'outre-mer : océan Pacifique 	Dans l'ouest de la Polynésie française 	Regroupe les îles du Vent (Tahiti, Moorea...) et les îles Sous-le-Vent (Bora-Bora, Raiatea...). 			
Tahiti 	Îles françaises d'outre-mer : océan Pacifique 	Dans l'ouest de la Polynésie française 	Île touristique de 185 000 habitants faisant partie des îles du Vent, elle abrite la ville de Papeete, chef-lieu de la Polynésie française, et le mont Orohena son point culminant  (2 241 m). 			
